maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
MAINT00000985,TRK00085,2022-12-29,Transmission,117118,4.2,390.21,2670.18,3060.39,Chicago,42.9,Emergency Transmission
MAINT00000986,TRK00062,2022-12-29,Transmission,732039,2.0,235.35,1107.7,1343.05,Memphis,28.4,Emergency Transmission
MAINT00000987,TRK00013,2022-12-29,Transmission,709961,2.2,266.17,800.61,1066.78,Kansas City,21.6,Emergency Transmission
MAINT00000988,TRK00093,2022-12-30,Brake,164421,0.5,53.79,1442.02,1495.81,Minneapolis,30.6,Emergency Brake
MAINT00000989,TRK00108,2022-12-30,Brake,513808,0.7,73.59,141.53,215.12,Indianapolis,29.1,Emergency Brake
MAINT00000990,TRK00043,2022-12-31,Preventive,629761,6.0,607.24,2870.09,3477.33,Chicago,23.8,Routine Preventive
MAINT00000991,TRK00012,2022-12-31,Brake,113789,6.4,642.05,1214.54,1856.59,Portland,29.7,Emergency Brake
MAINT00000992,TRK00103,2022-12-31,Repair,134998,4.5,542.94,3382.28,3925.22,New York,19.9,Emergency Repair
MAINT00000993,TRK00010,2022-12-31,Inspection,499339,4.6,456.83,58.31,515.14,Seattle,5.9,Scheduled Inspection
MAINT00000994,TRK00008,2022-12-31,Preventive,705752,3.0,328.27,2527.2,2855.47,Chicago,5.1,Routine Preventive
MAINT00000995,TRK00098,2023-01-02,Inspection,521394,0.9,99.1,112.12,211.22,Detroit,30.3,Emergency Inspection
MAINT00000996,TRK00107,2023-01-02,Transmission,94108,2.7,229.59,2236.93,2466.52,Omaha,19.7,Emergency Transmission
MAINT00000997,TRK00104,2023-01-02,Preventive,430406,0.7,68.46,1423.21,1491.67,Miami,32.3,Routine Preventive
MAINT00000998,TRK00033,2023-01-02,Brake,120404,0.7,63.47,1353.55,1417.02,Detroit,40.0,Scheduled Brake
MAINT00000999,TRK00065,2023-01-02,Inspection,479024,2.8,247.75,44.94,292.69,Miami,16.5,Routine Inspection
MAINT00001000,TRK00044,2023-01-02,Tire,723553,4.3,519.71,3468.86,3988.57,Phoenix,6.8,Scheduled Tire
MAINT00001001,TRK00097,2023-01-03,Tire,320728,5.4,650.35,3497.17,4147.52,Houston,29.0,Emergency Tire
MAINT00001002,TRK00071,2023-01-03,Engine,83626,6.0,565.55,1020.6,1586.15,Seattle,20.5,Scheduled Engine
MAINT00001003,TRK00010,2023-01-03,Tire,651619,7.2,688.37,523.21,1211.58,New York,31.1,Emergency Tire
MAINT00001004,TRK00057,2023-01-03,Engine,185697,5.4,597.44,608.13,1205.57,Phoenix,23.5,Routine Engine
MAINT00001005,TRK00068,2023-01-03,Preventive,504577,4.7,498.11,1441.6,1939.71,Memphis,15.6,Scheduled Preventive
MAINT00001006,TRK00033,2023-01-04,Tire,192751,1.6,174.4,2163.0,2337.4,Las Vegas,5.2,Routine Tire
MAINT00001007,TRK00067,2023-01-04,Inspection,75334,3.5,435.2,43.57,478.77,Detroit,17.6,Scheduled Inspection
MAINT00001008,TRK00116,2023-01-05,Transmission,469423,3.8,425.37,2286.76,2712.13,Memphis,24.8,Emergency Transmission
MAINT00001009,TRK00023,2023-01-05,Tire,422835,6.0,559.6,3156.77,3716.37,Detroit,27.0,Scheduled Tire
MAINT00001010,TRK00008,2023-01-06,Tire,354844,4.5,535.15,1486.24,2021.39,Houston,22.3,Emergency Tire
MAINT00001011,TRK00063,2023-01-06,Transmission,164716,3.9,470.19,430.99,901.18,Salt Lake City,16.2,Emergency Transmission
MAINT00001012,TRK00081,2023-01-07,Preventive,80287,2.6,321.12,136.21,457.33,Houston,41.9,Emergency Preventive
MAINT00001013,TRK00034,2023-01-07,Tire,138155,0.9,107.88,852.83,960.71,Miami,26.8,Scheduled Tire
MAINT00001014,TRK00038,2023-01-08,Tire,405005,6.2,608.41,596.92,1205.33,Phoenix,8.6,Scheduled Tire
MAINT00001015,TRK00054,2023-01-08,Preventive,691242,3.1,264.19,932.14,1196.33,Milwaukee,31.5,Routine Preventive
MAINT00001016,TRK00038,2023-01-09,Preventive,630614,5.0,456.34,3419.04,3875.38,New York,18.5,Emergency Preventive
MAINT00001017,TRK00111,2023-01-09,Repair,321587,6.4,796.52,3119.5,3916.02,Portland,5.9,Scheduled Repair
MAINT00001018,TRK00015,2023-01-09,Transmission,709380,2.6,271.86,2535.87,2807.73,Phoenix,33.3,Routine Transmission
MAINT00001019,TRK00055,2023-01-10,Brake,618898,4.5,540.21,3420.12,3960.33,Las Vegas,29.2,Emergency Brake
MAINT00001020,TRK00077,2023-01-10,Tire,59621,5.7,697.27,2213.74,2911.01,Chicago,37.8,Scheduled Tire
MAINT00001021,TRK00109,2023-01-10,Brake,670981,1.2,136.94,2552.68,2689.62,Miami,25.5,Scheduled Brake
MAINT00001022,TRK00100,2023-01-12,Inspection,183155,1.3,123.54,147.25,270.79,Detroit,27.9,Scheduled Inspection
MAINT00001023,TRK00063,2023-01-12,Inspection,600435,0.5,57.27,143.43,200.7,Columbus,23.4,Routine Inspection
MAINT00001024,TRK00035,2023-01-12,Transmission,619070,1.1,112.78,2400.39,2513.17,Atlanta,23.0,Scheduled Transmission
MAINT00001025,TRK00078,2023-01-12,Tire,412831,6.9,699.44,344.42,1043.86,Minneapolis,32.4,Scheduled Tire
MAINT00001026,TRK00024,2023-01-13,Repair,431820,5.3,462.8,2290.63,2753.43,Philadelphia,47.9,Routine Repair
MAINT00001027,TRK00056,2023-01-13,Repair,245692,7.0,805.06,2221.32,3026.38,Omaha,43.6,Routine Repair
MAINT00001028,TRK00074,2023-01-13,Transmission,323261,7.9,716.84,2344.22,3061.06,Memphis,5.7,Emergency Transmission
MAINT00001029,TRK00089,2023-01-14,Preventive,321644,5.5,558.54,102.42,660.96,Nashville,33.7,Scheduled Preventive
MAINT00001030,TRK00046,2023-01-14,Repair,350889,4.3,489.78,63.52,553.3,Dallas,36.5,Scheduled Repair
MAINT00001031,TRK00028,2023-01-14,Repair,708976,0.9,85.51,1349.93,1435.44,Minneapolis,9.4,Emergency Repair
MAINT00001032,TRK00082,2023-01-15,Inspection,276388,3.6,374.81,147.29,522.1,Miami,5.5,Scheduled Inspection
MAINT00001033,TRK00107,2023-01-15,Brake,403201,1.9,190.06,729.05,919.11,Denver,7.4,Routine Brake
MAINT00001034,TRK00022,2023-01-16,Brake,619706,1.8,177.73,531.98,709.71,New York,8.7,Emergency Brake
MAINT00001035,TRK00091,2023-01-16,Transmission,50156,0.5,53.73,1431.31,1485.04,Atlanta,28.3,Routine Transmission
MAINT00001036,TRK00099,2023-01-16,Engine,698273,7.0,603.91,568.42,1172.33,Indianapolis,31.6,Scheduled Engine
MAINT00001037,TRK00086,2023-01-17,Inspection,741505,2.2,193.51,73.99,267.5,New York,27.8,Scheduled Inspection
MAINT00001038,TRK00016,2023-01-17,Preventive,151871,7.2,654.37,3039.64,3694.01,Milwaukee,4.3,Routine Preventive
MAINT00001039,TRK00027,2023-01-17,Tire,401992,5.2,482.73,950.4,1433.13,Las Vegas,14.9,Routine Tire
MAINT00001040,TRK00041,2023-01-17,Transmission,331093,6.4,682.33,2963.4,3645.73,Los Angeles,20.4,Emergency Transmission
MAINT00001041,TRK00111,2023-01-18,Tire,294540,1.0,104.81,1804.87,1909.68,Omaha,3.4,Scheduled Tire
MAINT00001042,TRK00020,2023-01-18,Tire,71698,3.7,408.05,1628.11,2036.16,Nashville,23.9,Routine Tire
MAINT00001043,TRK00072,2023-01-18,Engine,122764,7.5,700.92,3190.49,3891.41,Denver,25.2,Scheduled Engine
MAINT00001044,TRK00054,2023-01-19,Repair,392165,0.6,63.31,357.07,420.38,Milwaukee,14.9,Scheduled Repair
MAINT00001045,TRK00025,2023-01-19,Preventive,571150,4.6,467.13,3244.53,3711.66,Atlanta,30.6,Routine Preventive
MAINT00001046,TRK00093,2023-01-19,Preventive,208925,1.3,127.87,891.33,1019.2,Detroit,5.3,Scheduled Preventive
MAINT00001047,TRK00091,2023-01-20,Preventive,661442,3.9,373.67,277.42,651.09,Oklahoma City,16.6,Emergency Preventive
MAINT00001048,TRK00119,2023-01-20,Preventive,630178,6.5,784.32,2331.71,3116.03,Charlotte,15.9,Emergency Preventive
MAINT00001049,TRK00005,2023-01-20,Preventive,168853,4.6,425.34,1830.04,2255.38,Los Angeles,37.6,Routine Preventive
MAINT00001050,TRK00005,2023-01-21,Engine,333730,2.8,249.42,3041.51,3290.93,Kansas City,3.7,Emergency Engine
MAINT00001051,TRK00058,2023-01-21,Preventive,608218,1.9,185.08,2333.16,2518.24,Chicago,9.8,Scheduled Preventive
MAINT00001052,TRK00028,2023-01-21,Preventive,316412,0.8,89.45,3372.95,3462.4,Portland,34.6,Routine Preventive
MAINT00001053,TRK00010,2023-01-22,Repair,728932,7.7,917.58,1791.5,2709.08,Omaha,3.6,Scheduled Repair
MAINT00001054,TRK00026,2023-01-23,Repair,735595,5.5,556.99,2693.75,3250.74,Oklahoma City,46.4,Routine Repair
MAINT00001055,TRK00081,2023-01-23,Inspection,622028,7.9,863.21,71.01,934.22,Denver,13.9,Scheduled Inspection
MAINT00001056,TRK00108,2023-01-23,Transmission,117558,2.8,239.35,2079.73,2319.08,Seattle,45.2,Emergency Transmission
MAINT00001057,TRK00090,2023-01-23,Brake,577803,2.9,270.48,3244.19,3514.67,Memphis,30.5,Scheduled Brake
MAINT00001058,TRK00035,2023-01-23,Repair,541372,2.4,276.72,2249.16,2525.88,Phoenix,34.6,Emergency Repair
MAINT00001059,TRK00117,2023-01-24,Engine,102762,3.3,379.72,357.58,737.3,Memphis,21.9,Scheduled Engine
MAINT00001060,TRK00023,2023-01-26,Inspection,619497,3.2,330.47,48.98,379.45,Portland,7.0,Scheduled Inspection
MAINT00001061,TRK00073,2023-01-26,Engine,139323,2.3,216.64,2880.13,3096.77,Las Vegas,20.8,Scheduled Engine
MAINT00001062,TRK00117,2023-01-26,Transmission,749698,7.6,815.93,1177.23,1993.16,Denver,16.5,Routine Transmission
MAINT00001063,TRK00037,2023-01-26,Repair,592776,7.2,749.88,2268.69,3018.57,Indianapolis,10.4,Scheduled Repair
MAINT00001064,TRK00101,2023-01-26,Tire,645226,2.1,240.69,707.67,948.36,Milwaukee,8.2,Scheduled Tire
MAINT00001065,TRK00113,2023-01-27,Brake,73760,4.4,422.85,406.1,828.95,Milwaukee,14.0,Routine Brake
MAINT00001066,TRK00024,2023-01-27,Preventive,242494,7.3,737.18,605.46,1342.64,Denver,41.2,Scheduled Preventive
MAINT00001067,TRK00074,2023-01-27,Brake,608663,4.4,448.41,2014.14,2462.55,Columbus,40.2,Emergency Brake
MAINT00001068,TRK00015,2023-01-28,Tire,715225,3.2,360.12,2307.51,2667.63,Las Vegas,42.8,Scheduled Tire
MAINT00001069,TRK00018,2023-01-28,Preventive,361857,5.4,461.84,3407.93,3869.77,Dallas,40.2,Routine Preventive
MAINT00001070,TRK00040,2023-01-28,Brake,115778,6.5,776.58,383.97,1160.55,Dallas,46.4,Routine Brake
MAINT00001071,TRK00038,2023-01-29,Brake,424896,2.2,236.14,1211.27,1447.41,Miami,44.1,Routine Brake
MAINT00001072,TRK00068,2023-01-29,Engine,376558,0.5,50.73,325.49,376.22,Philadelphia,43.2,Routine Engine
MAINT00001073,TRK00035,2023-01-29,Repair,737786,5.2,552.54,1143.68,1696.22,Denver,18.9,Routine Repair
MAINT00001074,TRK00013,2023-01-30,Brake,598628,3.7,369.06,1144.27,1513.33,Dallas,38.2,Routine Brake
MAINT00001075,TRK00110,2023-01-30,Repair,121770,7.4,749.73,705.76,1455.49,Charlotte,20.7,Routine Repair
MAINT00001076,TRK00093,2023-01-30,Preventive,703552,5.8,520.99,175.1,696.09,Portland,45.0,Routine Preventive
MAINT00001077,TRK00044,2023-01-31,Engine,55171,1.8,190.15,1993.27,2183.42,Phoenix,2.5,Routine Engine
MAINT00001078,TRK00014,2023-02-02,Transmission,743020,2.7,279.31,3230.43,3509.74,Charlotte,45.7,Emergency Transmission
MAINT00001079,TRK00082,2023-02-02,Preventive,685820,4.8,480.5,1411.34,1891.84,Oklahoma City,15.5,Emergency Preventive
MAINT00001080,TRK00058,2023-02-03,Preventive,585935,6.9,742.3,3070.62,3812.92,Detroit,28.6,Emergency Preventive
MAINT00001081,TRK00020,2023-02-03,Repair,570744,1.7,159.91,2213.38,2373.29,Phoenix,34.6,Scheduled Repair
MAINT00001082,TRK00065,2023-02-03,Inspection,583264,4.0,423.48,41.43,464.91,Omaha,20.4,Emergency Inspection
MAINT00001083,TRK00100,2023-02-04,Engine,166251,7.4,726.49,197.35,923.84,Nashville,27.4,Scheduled Engine
MAINT00001084,TRK00006,2023-02-04,Engine,511808,2.0,246.55,2442.34,2688.89,Las Vegas,16.0,Routine Engine
MAINT00001085,TRK00021,2023-02-04,Brake,676699,4.1,473.22,2512.36,2985.58,New York,40.5,Routine Brake
MAINT00001086,TRK00119,2023-02-04,Tire,652889,3.3,300.86,3264.84,3565.7,Milwaukee,10.2,Routine Tire
MAINT00001087,TRK00022,2023-02-05,Inspection,406157,2.1,219.78,37.29,257.07,Las Vegas,39.5,Emergency Inspection
MAINT00001088,TRK00030,2023-02-05,Inspection,424651,5.0,598.21,92.65,690.86,Memphis,4.6,Routine Inspection
MAINT00001089,TRK00014,2023-02-05,Tire,430345,7.8,962.38,1956.87,2919.25,Minneapolis,39.1,Scheduled Tire
MAINT00001090,TRK00035,2023-02-06,Brake,574021,5.8,611.95,1791.92,2403.87,Omaha,47.4,Scheduled Brake
MAINT00001091,TRK00077,2023-02-06,Preventive,209594,1.9,207.91,1928.27,2136.18,New York,7.9,Routine Preventive
MAINT00001092,TRK00039,2023-02-06,Inspection,282975,6.1,757.98,148.15,906.13,Milwaukee,15.2,Scheduled Inspection
MAINT00001093,TRK00050,2023-02-06,Engine,64948,8.0,836.44,653.2,1489.64,Phoenix,27.5,Emergency Engine
MAINT00001094,TRK00006,2023-02-07,Inspection,200080,0.6,53.19,69.54,122.73,Salt Lake City,11.8,Routine Inspection
MAINT00001095,TRK00060,2023-02-07,Tire,456995,1.3,160.67,1198.33,1359.0,Portland,2.0,Scheduled Tire
MAINT00001096,TRK00045,2023-02-08,Brake,508017,5.6,553.08,1974.52,2527.6,Memphis,47.0,Scheduled Brake
MAINT00001097,TRK00044,2023-02-08,Brake,260403,5.3,485.75,3173.46,3659.21,Kansas City,45.5,Routine Brake
MAINT00001098,TRK00081,2023-02-09,Preventive,306999,6.9,756.33,1105.03,1861.36,Seattle,28.2,Scheduled Preventive
MAINT00001099,TRK00038,2023-02-10,Tire,490244,2.2,238.16,1095.37,1333.53,Columbus,24.9,Routine Tire
MAINT00001100,TRK00071,2023-02-10,Transmission,417836,7.4,666.93,400.2,1067.13,Los Angeles,18.5,Scheduled Transmission
MAINT00001101,TRK00039,2023-02-12,Transmission,205276,1.2,133.65,111.36,245.01,Salt Lake City,34.8,Scheduled Transmission
MAINT00001102,TRK00108,2023-02-12,Brake,421852,7.8,779.1,260.21,1039.31,Dallas,3.5,Routine Brake
MAINT00001103,TRK00062,2023-02-13,Preventive,428350,1.9,202.44,2110.88,2313.32,Chicago,46.1,Emergency Preventive
MAINT00001104,TRK00090,2023-02-13,Repair,595304,1.0,99.7,1755.8,1855.5,Indianapolis,23.2,Scheduled Repair
MAINT00001105,TRK00062,2023-02-13,Repair,748984,3.5,308.35,808.63,1116.98,Denver,26.2,Emergency Repair
MAINT00001106,TRK00040,2023-02-13,Brake,729103,2.0,214.6,2468.28,2682.88,New York,26.9,Routine Brake
MAINT00001107,TRK00013,2023-02-13,Tire,583365,6.5,725.16,2443.58,3168.74,Salt Lake City,11.5,Scheduled Tire
MAINT00001108,TRK00115,2023-02-13,Transmission,618370,1.9,206.07,1690.14,1896.21,Memphis,19.3,Emergency Transmission
MAINT00001109,TRK00114,2023-02-13,Repair,193678,0.7,68.31,68.28,136.59,Omaha,34.2,Emergency Repair
MAINT00001110,TRK00064,2023-02-14,Repair,623576,7.4,722.07,765.39,1487.46,Memphis,42.7,Routine Repair
MAINT00001111,TRK00078,2023-02-14,Repair,186830,4.7,442.13,1131.51,1573.64,Kansas City,31.1,Emergency Repair
MAINT00001112,TRK00010,2023-02-15,Transmission,567368,7.7,776.66,3458.43,4235.09,New York,39.1,Scheduled Transmission
MAINT00001113,TRK00029,2023-02-15,Preventive,434354,2.1,188.14,1008.41,1196.55,Dallas,39.8,Routine Preventive
MAINT00001114,TRK00011,2023-02-15,Preventive,413638,1.7,147.33,1181.85,1329.18,Portland,7.8,Emergency Preventive
MAINT00001115,TRK00031,2023-02-16,Brake,276972,5.7,597.91,2575.79,3173.7,Salt Lake City,11.8,Scheduled Brake
MAINT00001116,TRK00040,2023-02-16,Inspection,694636,4.0,486.98,114.57,601.55,Memphis,27.2,Scheduled Inspection
MAINT00001117,TRK00056,2023-02-16,Inspection,494793,3.1,294.23,86.54,380.77,Memphis,43.0,Emergency Inspection
MAINT00001118,TRK00016,2023-02-17,Inspection,688104,6.5,680.25,107.97,788.22,Milwaukee,37.0,Scheduled Inspection
MAINT00001119,TRK00075,2023-02-18,Transmission,532630,7.6,905.39,3457.49,4362.88,Salt Lake City,45.1,Emergency Transmission
MAINT00001120,TRK00103,2023-02-18,Engine,688545,6.5,692.84,1607.64,2300.48,Chicago,23.9,Routine Engine
MAINT00001121,TRK00089,2023-02-19,Brake,115942,5.6,685.86,322.84,1008.7,Denver,3.8,Routine Brake
MAINT00001122,TRK00111,2023-02-20,Repair,113322,3.1,313.81,101.07,414.88,Oklahoma City,33.6,Emergency Repair
MAINT00001123,TRK00090,2023-02-20,Engine,489726,1.3,152.46,314.19,466.65,Seattle,44.0,Emergency Engine
MAINT00001124,TRK00027,2023-02-21,Inspection,162666,1.3,147.74,22.47,170.21,Indianapolis,20.8,Emergency Inspection
MAINT00001125,TRK00021,2023-02-21,Transmission,92803,6.1,664.85,432.49,1097.34,Chicago,42.6,Routine Transmission
MAINT00001126,TRK00073,2023-02-21,Preventive,370463,7.6,862.95,2770.31,3633.26,New York,9.5,Emergency Preventive
MAINT00001127,TRK00043,2023-02-21,Inspection,274582,1.1,121.05,41.99,163.04,Philadelphia,14.3,Scheduled Inspection
MAINT00001128,TRK00047,2023-02-21,Preventive,369073,7.2,844.89,3488.15,4333.04,Indianapolis,26.5,Scheduled Preventive
MAINT00001129,TRK00111,2023-02-21,Transmission,618604,7.2,877.31,1170.21,2047.52,Dallas,3.7,Routine Transmission
MAINT00001130,TRK00095,2023-02-22,Repair,362421,4.0,445.39,2591.71,3037.1,Oklahoma City,32.2,Scheduled Repair
MAINT00001131,TRK00007,2023-02-22,Brake,583604,1.9,169.52,1570.17,1739.69,Denver,8.8,Routine Brake
MAINT00001132,TRK00056,2023-02-22,Brake,95338,7.7,748.02,2404.34,3152.36,Philadelphia,35.3,Scheduled Brake
MAINT00001133,TRK00086,2023-02-24,Engine,192197,4.6,552.33,1726.13,2278.46,Nashville,34.5,Scheduled Engine
MAINT00001134,TRK00009,2023-02-25,Inspection,559837,3.7,440.44,111.84,552.28,Chicago,6.9,Scheduled Inspection
MAINT00001135,TRK00082,2023-02-25,Preventive,185583,5.8,629.43,633.54,1262.97,Los Angeles,13.1,Emergency Preventive
MAINT00001136,TRK00040,2023-02-26,Tire,519271,5.2,645.74,3396.34,4042.08,Minneapolis,3.6,Scheduled Tire
MAINT00001137,TRK00005,2023-02-26,Repair,421891,3.6,397.47,1479.08,1876.55,Minneapolis,41.5,Routine Repair
MAINT00001138,TRK00079,2023-02-27,Repair,624786,1.0,89.41,2169.91,2259.32,Memphis,9.2,Emergency Repair
MAINT00001139,TRK00073,2023-02-27,Brake,215992,3.3,320.21,1250.75,1570.96,Phoenix,8.2,Emergency Brake
MAINT00001140,TRK00018,2023-02-28,Repair,225146,6.9,643.74,1293.51,1937.25,Los Angeles,12.8,Scheduled Repair
MAINT00001141,TRK00038,2023-03-01,Brake,562945,4.6,411.37,1701.75,2113.12,Salt Lake City,27.5,Scheduled Brake
MAINT00001142,TRK00109,2023-03-01,Inspection,687696,1.1,126.21,99.53,225.74,Oklahoma City,34.9,Routine Inspection
MAINT00001143,TRK00082,2023-03-01,Tire,431774,1.1,118.2,834.39,952.59,Los Angeles,14.4,Emergency Tire
MAINT00001144,TRK00015,2023-03-01,Preventive,433762,5.6,666.23,2633.73,3299.96,Philadelphia,33.6,Emergency Preventive
MAINT00001145,TRK00114,2023-03-01,Brake,247430,6.2,773.24,2291.11,3064.35,Miami,40.1,Emergency Brake
MAINT00001146,TRK00051,2023-03-01,Preventive,111369,4.6,477.77,1314.0,1791.77,Detroit,26.4,Emergency Preventive
MAINT00001147,TRK00015,2023-03-03,Transmission,92439,7.6,685.75,278.61,964.36,Atlanta,11.4,Routine Transmission
MAINT00001148,TRK00095,2023-03-04,Transmission,153716,1.7,208.19,2085.27,2293.46,Denver,23.4,Scheduled Transmission
MAINT00001149,TRK00051,2023-03-04,Tire,491296,2.4,266.91,1947.95,2214.86,Oklahoma City,16.3,Routine Tire
MAINT00001150,TRK00031,2023-03-04,Tire,138541,2.4,211.03,3255.04,3466.07,Los Angeles,14.6,Emergency Tire
MAINT00001151,TRK00117,2023-03-04,Engine,369719,1.0,107.68,2047.18,2154.86,Philadelphia,7.4,Scheduled Engine
MAINT00001152,TRK00118,2023-03-04,Engine,65000,5.9,581.97,2297.59,2879.56,Miami,7.4,Scheduled Engine
MAINT00001153,TRK00034,2023-03-05,Preventive,655091,6.8,695.38,1743.39,2438.77,Philadelphia,25.8,Routine Preventive
MAINT00001154,TRK00011,2023-03-05,Preventive,535318,4.4,492.99,3224.33,3717.32,Atlanta,21.8,Routine Preventive
MAINT00001155,TRK00088,2023-03-06,Preventive,96839,3.0,341.15,2090.57,2431.72,Seattle,31.0,Scheduled Preventive
MAINT00001156,TRK00099,2023-03-06,Transmission,696008,5.1,630.48,1029.42,1659.9,Oklahoma City,35.5,Scheduled Transmission
MAINT00001157,TRK00030,2023-03-06,Brake,560729,6.2,701.45,1153.11,1854.56,Atlanta,44.8,Scheduled Brake
MAINT00001158,TRK00084,2023-03-06,Inspection,110208,2.2,195.47,16.32,211.79,Dallas,13.3,Routine Inspection
MAINT00001159,TRK00110,2023-03-06,Preventive,472473,0.7,76.37,3190.31,3266.68,Milwaukee,19.3,Scheduled Preventive
MAINT00001160,TRK00041,2023-03-07,Brake,359337,3.6,406.52,1709.89,2116.41,Phoenix,40.1,Emergency Brake
MAINT00001161,TRK00065,2023-03-07,Engine,617561,3.0,293.99,3051.35,3345.34,Omaha,15.4,Scheduled Engine
MAINT00001162,TRK00077,2023-03-08,Transmission,622142,3.8,323.11,3129.24,3452.35,Phoenix,36.4,Emergency Transmission
MAINT00001163,TRK00061,2023-03-08,Preventive,202299,0.5,49.73,2674.1,2723.83,Miami,29.1,Emergency Preventive
MAINT00001164,TRK00014,2023-03-08,Engine,627493,1.3,117.92,520.57,638.49,Kansas City,12.4,Routine Engine
MAINT00001165,TRK00004,2023-03-08,Repair,630298,2.3,250.62,178.29,428.91,Phoenix,46.1,Scheduled Repair
MAINT00001166,TRK00054,2023-03-09,Inspection,91281,4.3,468.31,144.66,612.97,New York,47.5,Scheduled Inspection
MAINT00001167,TRK00002,2023-03-09,Inspection,502652,0.8,98.94,96.43,195.37,Charlotte,33.4,Routine Inspection
MAINT00001168,TRK00097,2023-03-09,Tire,438635,5.3,558.66,1272.87,1831.53,Oklahoma City,23.1,Scheduled Tire
MAINT00001169,TRK00081,2023-03-10,Engine,100038,2.5,217.65,2633.63,2851.28,Indianapolis,27.7,Emergency Engine
MAINT00001170,TRK00079,2023-03-10,Repair,201996,2.8,313.66,129.21,442.87,Memphis,38.7,Routine Repair
MAINT00001171,TRK00080,2023-03-10,Transmission,378939,1.8,182.8,1830.83,2013.63,Houston,3.9,Emergency Transmission
MAINT00001172,TRK00034,2023-03-11,Inspection,517172,5.4,592.62,58.51,651.13,Kansas City,24.9,Routine Inspection
MAINT00001173,TRK00074,2023-03-11,Repair,631377,1.3,148.56,2100.64,2249.2,Indianapolis,17.7,Emergency Repair
MAINT00001174,TRK00015,2023-03-12,Preventive,557237,3.2,299.59,1407.65,1707.24,Detroit,12.0,Scheduled Preventive
MAINT00001175,TRK00058,2023-03-12,Brake,510391,6.6,717.72,2020.59,2738.31,Columbus,10.8,Scheduled Brake
MAINT00001176,TRK00050,2023-03-12,Inspection,705094,5.2,471.96,80.61,552.57,Houston,20.5,Emergency Inspection
MAINT00001177,TRK00074,2023-03-12,Preventive,241927,2.4,287.2,280.5,567.7,Phoenix,27.0,Scheduled Preventive
MAINT00001178,TRK00027,2023-03-13,Inspection,513041,1.2,145.78,79.53,225.31,Seattle,3.1,Scheduled Inspection
MAINT00001179,TRK00029,2023-03-13,Preventive,379378,7.5,753.27,2739.65,3492.92,Memphis,4.2,Routine Preventive
MAINT00001180,TRK00053,2023-03-13,Engine,644355,3.9,472.23,1635.44,2107.67,Philadelphia,47.1,Scheduled Engine
MAINT00001181,TRK00029,2023-03-13,Transmission,69371,4.8,457.12,1209.02,1666.14,Atlanta,29.8,Scheduled Transmission
MAINT00001182,TRK00025,2023-03-14,Preventive,131032,3.3,320.41,268.29,588.7,Omaha,5.2,Emergency Preventive
MAINT00001183,TRK00046,2023-03-14,Transmission,741793,7.4,776.34,547.97,1324.31,Miami,47.6,Routine Transmission
MAINT00001184,TRK00102,2023-03-14,Brake,558669,5.6,536.4,3096.07,3632.47,Denver,22.4,Emergency Brake
MAINT00001185,TRK00116,2023-03-14,Engine,149698,5.9,582.06,1645.09,2227.15,Chicago,24.6,Routine Engine
