truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00041,2022-11-01,25,38879,78616.34,6.5,1,3621.97,7.5,0.833
TRK00041,2022-12-01,34,59229,123389.25,6.41,0,0.0,0.0,1.097
TRK00041,2023-01-01,16,20612,48835.47,6.69,1,3645.73,20.4,0.516
TRK00041,2023-02-01,21,33157,74066.18,6.62,0,0.0,0.0,0.75
TRK00041,2023-03-01,32,38353,84776.39,6.44,1,2116.41,40.1,1.032
TRK00041,2023-04-01,22,39762,85008.85,6.61,0,0.0,0.0,0.733
TRK00041,2023-05-01,33,45287,94539.43,6.49,0,0.0,0.0,1.065
TRK00041,2023-06-01,26,39175,81901.5,6.76,0,0.0,0.0,0.867
TRK00041,2023-07-01,25,33415,72824.23,6.35,1,3218.15,26.8,0.806
TRK00041,2023-08-01,25,35427,71852.74,6.55,0,0.0,0.0,0.806
TRK00041,2023-09-01,24,26888,58540.21,6.62,2,4500.47,59.1,0.8
TRK00041,2023-10-01,30,39831,83869.26,6.43,0,0.0,0.0,0.968
TRK00041,2023-11-01,25,42031,87748.17,6.32,1,2624.03,17.7,0.833
TRK00041,2023-12-01,14,22780,47487.78,6.51,1,1229.05,10.8,0.452
TRK00041,2024-01-01,37,54407,119153.04,6.54,1,401.89,11.3,1.194
TRK00041,2024-02-01,24,38224,87427.72,6.33,0,0.0,0.0,0.828
TRK00041,2024-03-01,31,50765,107268.03,6.44,0,0.0,0.0,1.0
TRK00041,2024-04-01,21,23143,51879.94,6.6,0,0.0,0.0,0.7
TRK00041,2024-05-01,28,51171,113368.42,6.39,1,545.23,45.9,0.903
TRK00041,2024-06-01,30,37781,76608.14,6.56,2,2972.28,20.9,1.0
TRK00041,2024-07-01,18,27932,57937.03,6.6,0,0.0,0.0,0.581
TRK00041,2024-08-01,30,44294,95122.68,6.42,0,0.0,0.0,0.968
TRK00041,2024-09-01,27,34616,75830.4,6.71,0,0.0,0.0,0.9
TRK00041,2024-10-01,28,40055,93436.82,6.54,0,0.0,0.0,0.903
TRK00041,2024-11-01,23,29445,61782.39,6.38,1,3096.03,42.7,0.767
TRK00041,2024-12-01,25,31839,68252.12,6.6,2,6133.22,23.4,0.806
TRK00043,2022-01-01,26,38359,85046.49,6.52,0,0.0,0.0,0.839
TRK00043,2022-02-01,29,45988,100292.5,6.42,0,0.0,0.0,1.036
TRK00043,2022-03-01,27,47039,97515.1,6.64,1,744.27,16.9,0.871
TRK00043,2022-04-01,23,26846,56150.0,6.68,0,0.0,0.0,0.767
TRK00043,2022-05-01,22,31756,67993.09,6.45,0,0.0,0.0,0.71
TRK00043,2022-06-01,31,46648,102719.05,6.54,1,3481.84,8.0,1.033
TRK00043,2022-07-01,26,33046,68363.17,6.39,0,0.0,0.0,0.839
TRK00043,2022-08-01,28,41138,89718.15,6.6,0,0.0,0.0,0.903
TRK00043,2022-09-01,22,29895,68542.99,6.63,0,0.0,0.0,0.733
TRK00043,2022-10-01,36,48886,107325.73,6.57,2,4068.06,82.9,1.161
TRK00043,2022-11-01,19,28722,65839.24,6.49,1,512.33,26.7,0.633
TRK00043,2022-12-01,23,38184,76265.66,6.6,2,4542.49,36.7,0.742
TRK00043,2023-01-01,21,28353,55176.22,6.39,0,0.0,0.0,0.677
TRK00043,2023-02-01,13,20007,43272.76,6.6,1,163.04,14.3,0.464
TRK00043,2023-03-01,28,43565,96685.21,6.57,0,0.0,0.0,0.903
TRK00043,2023-04-01,23,29626,65771.28,6.58,1,3409.52,12.0,0.767
TRK00043,2023-05-01,26,32927,67292.29,6.54,1,2155.68,28.3,0.839
TRK00043,2023-06-01,29,46025,101190.81,6.59,2,7603.8,41.5,0.967
TRK00043,2023-07-01,19,32947,74954.2,6.26,0,0.0,0.0,0.613
TRK00043,2023-08-01,29,45819,96976.18,6.48,0,0.0,0.0,0.935
TRK00043,2023-09-01,34,53057,106184.67,6.35,1,2204.04,39.0,1.133
TRK00043,2023-10-01,31,37614,81156.21,6.51,0,0.0,0.0,1.0
TRK00043,2023-11-01,22,32071,72881.04,6.64,1,492.32,8.3,0.733
TRK00043,2023-12-01,27,37256,82600.13,6.51,0,0.0,0.0,0.871
TRK00043,2024-01-01,38,52127,108138.87,6.48,1,1922.12,41.6,1.226
TRK00043,2024-02-01,15,18080,37158.31,6.44,1,1291.77,17.6,0.517
TRK00043,2024-03-01,19,25107,55026.68,6.75,1,3447.7,23.6,0.613
TRK00043,2024-04-01,22,32982,75058.97,6.67,0,0.0,0.0,0.733
TRK00043,2024-05-01,28,42240,89262.45,6.28,0,0.0,0.0,0.903
TRK00043,2024-06-01,33,49065,105054.79,6.56,0,0.0,0.0,1.1
TRK00043,2024-07-01,28,37517,81086.07,6.54,0,0.0,0.0,0.903
TRK00043,2024-08-01,26,30348,67516.05,6.33,1,1508.16,46.9,0.839
TRK00043,2024-09-01,25,35632,84011.29,6.47,0,0.0,0.0,0.833
TRK00043,2024-10-01,28,48251,98897.45,6.59,0,0.0,0.0,0.903
TRK00043,2024-11-01,28,35707,73313.38,6.41,1,3320.33,44.3,0.933
TRK00043,2024-12-01,15,18331,39754.32,6.71,0,0.0,0.0,0.484
TRK00044,2022-01-01,17,25732,52236.28,6.37,1,1046.43,7.1,0.548
TRK00044,2022-02-01,26,47496,100179.6,6.37,1,708.34,36.5,0.929
TRK00044,2022-03-01,26,40947,91300.82,6.61,1,1655.45,38.2,0.839
TRK00044,2022-04-01,27,38940,86135.07,6.64,1,955.69,38.8,0.9
TRK00044,2022-05-01,26,37714,85084.18,6.53,0,0.0,0.0,0.839
TRK00044,2022-06-01,24,36296,77692.81,6.52,0,0.0,0.0,0.8
TRK00044,2022-07-01,24,36515,77281.01,6.44,1,1089.51,47.7,0.774
TRK00044,2022-08-01,27,41153,85914.41,6.48,3,5103.1,46.4,0.871
TRK00044,2022-09-01,33,51773,118034.53,6.66,0,0.0,0.0,1.1
TRK00044,2022-10-01,26,33639,77990.44,6.25,0,0.0,0.0,0.839
TRK00044,2022-11-01,33,52680,110013.31,6.4,1,2476.84,37.7,1.1
TRK00044,2022-12-01,32,44765,95566.74,6.55,1,3951.87,37.5,1.032
TRK00044,2023-01-01,24,29133,62623.39,6.35,2,6171.99,9.3,0.774
TRK00044,2023-02-01,11,16462,35177.59,6.52,1,3659.21,45.5,0.393
TRK00044,2023-03-01,27,41063,91349.81,6.54,0,0.0,0.0,0.871
TRK00044,2023-04-01,21,26446,55433.64,6.44,2,2149.07,69.0,0.7
TRK00044,2023-05-01,27,40672,86863.8,6.5,1,865.44,16.5,0.871
TRK00044,2023-06-01,33,49152,107104.35,6.55,0,0.0,0.0,1.1
TRK00044,2023-07-01,27,32893,71906.31,6.64,0,0.0,0.0,0.871
TRK00044,2023-08-01,25,37613,78690.99,6.68,2,3550.73,44.2,0.806
TRK00044,2023-09-01,24,33658,63879.21,6.37,3,5776.57,106.4,0.8
TRK00044,2023-10-01,27,41323,92306.45,6.62,2,3316.31,89.5,0.871
TRK00044,2023-11-01,28,39486,80782.44,6.49,1,527.86,35.8,0.933
TRK00044,2023-12-01,25,38151,84052.44,6.63,0,0.0,0.0,0.806
TRK00044,2024-01-01,18,31084,70471.31,6.69,1,2913.47,37.2,0.581
TRK00044,2024-02-01,26,38227,82707.88,6.35,0,0.0,0.0,0.897
TRK00044,2024-03-01,31,36813,76730.84,6.5,1,3189.14,30.8,1.0
TRK00044,2024-04-01,25,34109,74061.35,6.55,2,3791.41,49.6,0.833
TRK00044,2024-05-01,33,48765,102826.49,6.54,2,4308.1,66.4,1.065
TRK00044,2024-06-01,32,39174,88029.42,6.55,0,0.0,0.0,1.067
TRK00044,2024-07-01,31,43378,95919.78,6.57,1,2593.33,2.7,1.0
TRK00044,2024-08-01,35,45677,93541.6,6.27,1,598.48,5.7,1.129
TRK00044,2024-09-01,27,36017,75938.67,6.58,3,4898.14,95.2,0.9
TRK00044,2024-10-01,30,48044,111627.95,6.48,1,2003.03,27.8,0.968
TRK00044,2024-11-01,28,34103,76487.28,6.48,1,390.08,46.1,0.933
TRK00044,2024-12-01,35,54829,129765.38,6.32,1,2135.64,12.8,1.129
TRK00045,2022-01-01,22,30020,66268.51,6.41,0,0.0,0.0,0.71
TRK00045,2022-02-01,14,20347,39604.5,6.24,1,2577.02,17.2,0.5
TRK00045,2022-03-01,18,25098,54931.79,6.48,1,1189.0,3.4,0.581
TRK00045,2022-04-01,21,35780,76925.21,6.61,2,6236.22,56.7,0.7
TRK00045,2022-05-01,21,30246,67067.76,6.38,0,0.0,0.0,0.677
TRK00045,2022-06-01,24,37919,79293.22,6.4,0,0.0,0.0,0.8
TRK00045,2022-07-01,25,44672,91506.22,6.42,0,0.0,0.0,0.806
TRK00045,2022-08-01,29,45409,97231.77,6.57,1,2750.21,4.3,0.935
TRK00045,2022-09-01,25,39447,81072.61,6.46,0,0.0,0.0,0.833
TRK00045,2022-10-01,20,36779,71526.52,6.46,1,493.09,3.0,0.645
TRK00045,2022-11-01,16,25516,56896.02,6.56,1,777.95,16.3,0.533
TRK00045,2022-12-01,18,23159,49432.08,6.48,1,2678.01,8.9,0.581
TRK00045,2023-01-01,23,32204,69879.34,6.66,0,0.0,0.0,0.742
TRK00045,2023-02-01,27,44119,91950.2,6.48,1,2527.6,47.0,0.964
TRK00045,2023-03-01,23,34506,73449.97,6.4,1,3324.71,40.0,0.742
TRK00045,2023-04-01,31,55395,117603.52,6.49,0,0.0,0.0,1.033
TRK00045,2023-05-01,17,23021,48134.41,6.37,0,0.0,0.0,0.548
TRK00045,2023-06-01,25,38023,90910.85,6.62,0,0.0,0.0,0.833
TRK00045,2023-07-01,28,37706,82142.68,6.62,0,0.0,0.0,0.903
TRK00045,2023-08-01,25,37548,85623.92,6.59,0,0.0,0.0,0.806
TRK00045,2023-09-01,24,38114,86794.41,6.43,0,0.0,0.0,0.8
TRK00045,2023-10-01,20,30467,64686.93,6.27,0,0.0,0.0,0.645
TRK00045,2023-11-01,29,33659,71790.91,6.42,0,0.0,0.0,0.967
TRK00045,2023-12-01,14,21840,47300.83,6.37,1,738.63,14.7,0.452
TRK00045,2024-01-01,29,37978,80663.65,6.44,2,3176.33,55.7,0.935
TRK00045,2024-02-01,23,31532,69340.52,6.37,0,0.0,0.0,0.793
TRK00045,2024-03-01,25,36302,73859.0,6.53,2,2584.25,48.6,0.806
TRK00045,2024-04-01,29,46176,100696.83,6.36,3,6663.62,101.8,0.967
TRK00045,2024-05-01,36,49810,113871.47,6.5,0,0.0,0.0,1.161
TRK00045,2024-06-01,26,32578,62665.5,6.59,0,0.0,0.0,0.867
TRK00045,2024-07-01,17,24863,53033.45,6.75,1,619.94,47.4,0.548
TRK00045,2024-08-01,24,21192,46530.41,6.48,0,0.0,0.0,0.774
TRK00045,2024-09-01,33,47967,100596.46,6.57,1,3252.9,22.9,1.1
TRK00045,2024-10-01,28,31361,66598.22,6.53,1,3005.88,46.1,0.903
TRK00045,2024-11-01,19,35039,65793.84,6.7,0,0.0,0.0,0.633
TRK00045,2024-12-01,26,26586,58511.93,6.56,2,2651.73,37.2,0.839
TRK00048,2022-01-01,31,42055,85919.74,6.51,0,0.0,0.0,1.0
TRK00048,2022-02-01,25,32432,71761.42,6.47,0,0.0,0.0,0.893
TRK00048,2022-03-01,32,54850,119977.23,6.28,1,3466.12,12.7,1.032
TRK00048,2022-04-01,30,34169,73895.19,6.46,2,3580.05,56.6,1.0
TRK00048,2022-05-01,21,34949,79824.21,6.42,3,5446.27,86.0,0.677
TRK00048,2022-06-01,28,38667,86921.14,6.61,1,457.82,39.2,0.933
TRK00048,2022-07-01,22,30492,63831.56,6.43,1,907.05,34.1,0.71
TRK00048,2022-08-01,27,39919,76557.56,6.41,0,0.0,0.0,0.871
TRK00048,2022-09-01,28,36489,73458.92,6.44,0,0.0,0.0,0.933
TRK00048,2022-10-01,21,29240,60723.78,6.43,2,3535.92,22.8,0.677
TRK00048,2022-11-01,35,41452,91359.45,6.5,1,2738.5,17.7,1.167
TRK00048,2022-12-01,27,39558,84941.45,6.56,1,2436.68,34.0,0.871
TRK00048,2023-01-01,27,37589,85774.72,6.44,0,0.0,0.0,0.871
TRK00048,2023-02-01,18,23118,50012.76,6.52,0,0.0,0.0,0.643
TRK00048,2023-03-01,25,33662,69207.47,6.41,0,0.0,0.0,0.806
TRK00048,2023-04-01,25,43204,90076.65,6.45,0,0.0,0.0,0.833
TRK00048,2023-05-01,29,44819,97668.47,6.64,0,0.0,0.0,0.935
TRK00048,2023-06-01,23,26731,56123.88,6.7,0,0.0,0.0,0.767
TRK00048,2023-07-01,27,46767,102236.88,6.51,1,3526.73,14.0,0.871
TRK00048,2023-08-01,23,35263,77748.88,6.54,0,0.0,0.0,0.742
TRK00048,2023-09-01,27,40610,85356.48,6.48,0,0.0,0.0,0.9
TRK00048,2023-10-01,33,47582,102920.34,6.59,0,0.0,0.0,1.065
TRK00048,2023-11-01,32,39158,85561.63,6.48,0,0.0,0.0,1.067
TRK00048,2023-12-01,19,23556,53436.46,6.29,0,0.0,0.0,0.613
TRK00048,2024-01-01,25,42783,92996.65,6.47,0,0.0,0.0,0.806
TRK00048,2024-02-01,21,32797,74281.37,6.78,0,0.0,0.0,0.724
TRK00048,2024-03-01,31,47908,105381.24,6.51,2,3893.1,77.1,1.0
TRK00048,2024-04-01,15,16911,40990.55,6.35,1,3900.2,41.0,0.5
TRK00048,2024-05-01,31,43517,90677.37,6.59,1,3922.78,46.4,1.0
TRK00048,2024-06-01,29,46917,106854.4,6.42,1,3259.23,32.3,0.967
TRK00048,2024-07-01,22,34794,73766.56,6.5,1,989.08,26.4,0.71
TRK00048,2024-08-01,34,48469,99621.08,6.43,0,0.0,0.0,1.097
TRK00048,2024-09-01,16,21267,44707.57,6.69,0,0.0,0.0,0.533
TRK00048,2024-10-01,24,30009,64818.29,6.46,1,1127.63,42.9,0.774
TRK00048,2024-11-01,30,39463,84774.33,6.47,0,0.0,0.0,1.0
TRK00048,2024-12-01,33,49572,111075.44,6.44,0,0.0,0.0,1.065
TRK00049,2022-01-01,32,47335,97742.95,6.61,1,2531.27,2.3,1.032
TRK00049,2022-02-01,25,34952,74439.15,6.48,1,3598.82,21.1,0.893
TRK00049,2022-03-01,22,37380,84086.83,6.43,0,0.0,0.0,0.71
TRK00049,2022-04-01,31,52604,123181.59,6.63,0,0.0,0.0,1.033
TRK00049,2022-05-01,26,41640,89215.95,6.49,0,0.0,0.0,0.839
TRK00049,2022-06-01,29,40961,87146.5,6.5,0,0.0,0.0,0.967
TRK00049,2022-07-01,29,43122,91787.01,6.6,1,2121.78,19.9,0.935
TRK00049,2022-08-01,28,42666,89478.43,6.36,0,0.0,0.0,0.903
TRK00049,2022-09-01,28,39017,83129.16,6.51,1,2366.7,26.6,0.933
TRK00049,2022-10-01,20,27652,56956.42,6.34,0,0.0,0.0,0.645
TRK00049,2022-11-01,23,32494,67245.39,6.64,2,4108.47,63.1,0.767
TRK00049,2022-12-01,25,38922,79990.74,6.53,0,0.0,0.0,0.806
TRK00049,2023-01-01,23,28391,63869.85,6.54,0,0.0,0.0,0.742
TRK00049,2023-02-01,16,21932,41155.45,6.44,0,0.0,0.0,0.571
TRK00049,2023-03-01,25,37280,77676.46,6.43,1,2698.28,47.6,0.806
TRK00049,2023-04-01,30,39038,81495.88,6.55,0,0.0,0.0,1.0
TRK00049,2023-05-01,27,26874,57332.28,6.36,2,2705.3,32.1,0.871
TRK00049,2023-06-01,15,18283,42281.92,6.31,1,3161.17,2.3,0.5
TRK00049,2023-07-01,25,30823,63950.9,6.61,1,600.56,9.2,0.806
TRK00049,2023-08-01,31,42671,80896.1,6.46,0,0.0,0.0,1.0
TRK00049,2023-09-01,20,27506,60924.32,6.27,0,0.0,0.0,0.667
TRK00049,2023-10-01,22,33865,64579.3,6.47,0,0.0,0.0,0.71
TRK00049,2023-11-01,31,44039,99451.09,6.43,2,3916.58,20.8,1.033
TRK00049,2023-12-01,36,51494,110076.43,6.55,1,1619.69,39.5,1.161
TRK00049,2024-01-01,16,24074,53277.01,6.33,0,0.0,0.0,0.516
TRK00049,2024-02-01,20,26624,55563.14,6.63,1,3074.12,39.3,0.69
TRK00049,2024-03-01,23,34403,75418.46,6.59,0,0.0,0.0,0.742
TRK00049,2024-04-01,22,32506,72611.2,6.6,0,0.0,0.0,0.733
TRK00049,2024-05-01,28,39846,82657.59,6.61,0,0.0,0.0,0.903
TRK00049,2024-06-01,26,29590,60651.16,6.62,0,0.0,0.0,0.867
TRK00049,2024-07-01,26,34715,71831.63,6.55,0,0.0,0.0,0.839
TRK00049,2024-08-01,33,46709,102601.23,6.51,0,0.0,0.0,1.065
TRK00049,2024-09-01,21,26671,58627.11,6.77,0,0.0,0.0,0.7
TRK00049,2024-10-01,32,34529,77051.77,6.61,0,0.0,0.0,1.032
TRK00049,2024-11-01,21,27502,59178.31,6.46,1,742.69,16.0,0.7
TRK00049,2024-12-01,25,29992,63877.63,6.57,0,0.0,0.0,0.806
TRK00050,2022-01-01,23,34176,74667.34,6.42,1,721.8,32.3,0.742
TRK00050,2022-02-01,30,38848,83309.28,6.41,1,2227.15,40.9,1.071
TRK00050,2022-03-01,30,43570,94479.05,6.46,0,0.0,0.0,0.968
TRK00050,2022-04-01,26,43005,93122.48,6.61,1,3096.22,10.7,0.867
TRK00050,2022-05-01,31,46004,95860.52,6.39,0,0.0,0.0,1.0
TRK00050,2022-06-01,20,27954,54369.57,6.39,0,0.0,0.0,0.667
TRK00050,2022-07-01,25,41532,89246.86,6.31,2,5265.96,39.0,0.806
TRK00050,2022-08-01,35,49956,106529.36,6.33,1,3827.45,16.6,1.129
TRK00050,2022-09-01,24,40444,92825.71,6.62,3,5805.72,85.2,0.8
TRK00050,2022-10-01,30,39644,91898.24,6.4,1,717.04,44.8,0.968
TRK00050,2022-11-01,38,48994,105529.99,6.51,0,0.0,0.0,1.267
TRK00050,2022-12-01,22,31730,70456.59,6.47,1,1258.75,13.6,0.71
TRK00050,2023-01-01,32,40991,91031.89,6.37,0,0.0,0.0,1.032
TRK00050,2023-02-01,26,39816,90734.79,6.56,1,1489.64,27.5,0.929
TRK00050,2023-03-01,35,49748,108411.56,6.53,1,552.57,20.5,1.129
TRK00050,2023-04-01,23,36170,76014.6,6.65,0,0.0,0.0,0.767
TRK00050,2023-05-01,26,33051,70410.95,6.28,1,2810.07,26.6,0.839
TRK00050,2023-06-01,21,31126,71276.17,6.59,0,0.0,0.0,0.7
TRK00050,2023-07-01,33,38127,85034.8,6.47,1,2942.37,14.6,1.065
TRK00050,2023-08-01,13,18566,40248.33,6.56,1,3402.95,39.5,0.419
TRK00050,2023-09-01,29,37403,80295.74,6.52,0,0.0,0.0,0.967
TRK00050,2023-10-01,31,41321,90901.71,6.47,1,3043.63,27.5,1.0
TRK00050,2023-11-01,24,26390,60238.87,6.47,1,3758.08,37.9,0.8
TRK00050,2023-12-01,22,29879,65060.2,6.61,1,2185.42,47.1,0.71
TRK00050,2024-01-01,24,31779,70105.26,6.53,0,0.0,0.0,0.774
TRK00050,2024-02-01,23,34769,74945.26,6.55,0,0.0,0.0,0.793
TRK00050,2024-03-01,31,42813,93314.13,6.46,3,7185.99,24.6,1.0
TRK00050,2024-04-01,19,24725,55566.29,6.61,1,74.6,30.2,0.633
TRK00050,2024-05-01,22,36251,72461.25,6.75,0,0.0,0.0,0.71
TRK00050,2024-06-01,27,29999,60406.21,6.52,2,1810.29,27.5,0.9
TRK00050,2024-07-01,25,35514,76007.26,6.57,1,673.54,11.0,0.806
TRK00050,2024-08-01,23,37612,83459.15,6.41,0,0.0,0.0,0.742
TRK00050,2024-09-01,36,51128,116228.41,6.42,1,678.17,16.7,1.2
TRK00050,2024-10-01,29,39056,83725.66,6.56,0,0.0,0.0,0.935
TRK00050,2024-11-01,24,32667,67632.09,6.74,1,741.6,36.5,0.8
TRK00050,2024-12-01,24,34189,71881.05,6.35,1,1721.67,16.9,0.774
TRK00051,2022-01-01,29,38339,79515.87,6.49,0,0.0,0.0,0.935
TRK00051,2022-02-01,31,45007,95753.22,6.59,0,0.0,0.0,1.107
TRK00051,2022-03-01,26,37478,79191.56,6.72,0,0.0,0.0,0.839
TRK00051,2022-04-01,29,49077,102418.95,6.45,0,0.0,0.0,0.967
TRK00051,2022-05-01,18,25528,58100.01,6.48,0,0.0,0.0,0.581
TRK00051,2022-06-01,31,51109,111067.02,6.55,0,0.0,0.0,1.033
TRK00051,2022-07-01,25,38976,75520.44,6.44,1,897.32,31.1,0.806
TRK00051,2022-08-01,18,26077,56869.95,6.63,3,6234.9,35.7,0.581
TRK00051,2022-09-01,28,39629,92169.11,6.66,1,2112.02,38.9,0.933
TRK00051,2022-10-01,27,34040,69913.17,6.64,0,0.0,0.0,0.871
TRK00051,2022-11-01,24,38218,82185.08,6.36,0,0.0,0.0,0.8
TRK00051,2022-12-01,27,36153,75180.5,6.61,1,3213.84,37.6,0.871
TRK00051,2023-01-01,27,36379,78164.53,6.6,0,0.0,0.0,0.871
TRK00051,2023-02-01,23,31035,64322.82,6.54,0,0.0,0.0,0.821
TRK00051,2023-03-01,21,28555,58648.47,6.44,2,4006.63,42.7,0.677
TRK00051,2023-04-01,28,41306,87022.97,6.48,0,0.0,0.0,0.933
TRK00051,2023-05-01,42,55693,125953.86,6.59,2,6574.9,40.7,1.355
TRK00051,2023-06-01,18,25372,56289.23,6.67,1,1494.82,19.4,0.6
TRK00051,2023-07-01,38,44379,90940.19,6.52,0,0.0,0.0,1.226
TRK00051,2023-08-01,21,29993,65662.21,6.32,3,4901.86,74.6,0.677
TRK00051,2023-09-01,19,27059,61622.77,6.51,1,1062.58,21.6,0.633
TRK00051,2023-10-01,26,40953,79850.16,6.64,0,0.0,0.0,0.839
TRK00051,2023-11-01,28,46432,99943.91,6.47,0,0.0,0.0,0.933
TRK00051,2023-12-01,21,33246,71850.18,6.57,1,3487.83,20.2,0.677
TRK00051,2024-01-01,25,38568,87419.23,6.39,0,0.0,0.0,0.806
TRK00051,2024-02-01,26,32137,69908.45,6.38,0,0.0,0.0,0.897
TRK00051,2024-03-01,20,27986,56662.49,6.36,0,0.0,0.0,0.645
TRK00051,2024-04-01,23,24634,52119.09,6.34,0,0.0,0.0,0.767
TRK00051,2024-05-01,26,39440,80430.39,6.65,0,0.0,0.0,0.839
TRK00051,2024-06-01,28,45113,97208.19,6.5,2,4274.97,69.7,0.933
TRK00051,2024-07-01,18,28420,55672.49,6.38,1,3264.84,40.8,0.581
TRK00051,2024-08-01,21,28744,63634.51,6.67,0,0.0,0.0,0.677
TRK00051,2024-09-01,28,39568,83624.58,6.65,1,2224.35,37.5,0.933
TRK00051,2024-10-01,27,37895,78330.64,6.47,1,804.92,22.9,0.871
TRK00051,2024-11-01,22,38968,82773.1,6.66,0,0.0,0.0,0.733
TRK00051,2024-12-01,23,31467,69243.31,6.51,2,5436.09,43.9,0.742
TRK00052,2022-01-01,33,50654,117502.26,6.6,1,2859.81,24.8,1.065
TRK00052,2022-02-01,15,21947,45895.8,6.45,0,0.0,0.0,0.536
TRK00052,2022-03-01,25,33587,72970.41,6.43,0,0.0,0.0,0.806
TRK00052,2022-04-01,30,34928,76293.06,6.51,1,2843.68,39.0,1.0
TRK00052,2022-05-01,24,28468,58732.11,6.45,2,6604.4,54.3,0.774
TRK00052,2022-06-01,23,35166,79502.79,6.47,2,4274.76,51.3,0.767
TRK00052,2022-07-01,33,46157,100899.07,6.57,0,0.0,0.0,1.065
TRK00052,2022-08-01,16,23129,52282.81,6.45,3,6210.81,96.0,0.516
TRK00052,2022-09-01,20,28226,66844.49,6.48,0,0.0,0.0,0.667
TRK00052,2022-10-01,25,34127,74931.47,6.55,1,1386.29,8.8,0.806
TRK00052,2022-11-01,29,37139,81096.22,6.48,0,0.0,0.0,0.967
TRK00052,2022-12-01,20,25639,57412.0,6.52,1,3141.75,40.7,0.645
TRK00052,2023-01-01,28,43263,87524.72,6.53,0,0.0,0.0,0.903
TRK00052,2023-02-01,13,22017,48413.97,6.33,0,0.0,0.0,0.464
TRK00052,2023-03-01,17,21081,47757.99,6.4,0,0.0,0.0,0.548
TRK00052,2023-04-01,20,29128,57653.13,6.57,0,0.0,0.0,0.667
TRK00052,2023-05-01,27,35437,76921.04,6.35,0,0.0,0.0,0.871
TRK00052,2023-06-01,23,31549,68041.83,6.66,0,0.0,0.0,0.767
TRK00052,2023-07-01,28,46180,99421.25,6.62,1,3514.93,21.4,0.903
TRK00052,2023-08-01,23,28560,60971.15,6.32,1,507.92,46.5,0.742
TRK00052,2023-09-01,21,24913,54690.95,6.83,0,0.0,0.0,0.7
TRK00052,2023-10-01,28,39847,81789.43,6.46,1,1332.03,34.7,0.903
TRK00052,2023-11-01,26,34430,75283.49,6.34,0,0.0,0.0,0.867
TRK00052,2023-12-01,30,42300,94316.1,6.54,1,3682.1,10.2,0.968
TRK00052,2024-01-01,25,32057,73021.32,6.38,0,0.0,0.0,0.806
TRK00052,2024-02-01,27,43645,93727.17,6.57,3,6714.1,37.1,0.931
TRK00052,2024-03-01,31,47180,108041.2,6.51,0,0.0,0.0,1.0
TRK00052,2024-04-01,20,28366,58965.81,6.41,1,651.51,29.6,0.667
TRK00052,2024-05-01,18,22174,50055.77,6.65,1,1085.36,31.4,0.581
TRK00052,2024-06-01,28,43350,96168.82,6.5,1,575.18,16.4,0.933
TRK00052,2024-07-01,26,31939,72707.32,6.66,1,2464.58,32.9,0.839
TRK00052,2024-08-01,25,37334,82659.37,6.71,3,2905.5,62.0,0.806
TRK00052,2024-09-01,25,34631,75909.71,6.57,1,3989.66,27.5,0.833
TRK00052,2024-10-01,31,40101,88305.54,6.58,2,3468.85,43.9,1.0
TRK00052,2024-11-01,29,41080,87341.08,6.58,3,5543.99,28.8,0.967
TRK00052,2024-12-01,29,41378,92124.52,6.48,0,0.0,0.0,0.935
TRK00053,2022-01-01,27,34676,80447.13,6.54,0,0.0,0.0,0.871
TRK00053,2022-02-01,25,40909,88794.83,6.41,0,0.0,0.0,0.893
TRK00053,2022-03-01,25,37912,84783.07,6.71,0,0.0,0.0,0.806
TRK00053,2022-04-01,18,27472,58046.23,6.44,1,906.19,24.1,0.6
TRK00053,2022-05-01,26,42201,92271.08,6.59,1,719.71,8.4,0.839
TRK00053,2022-06-01,32,49055,112950.0,6.4,1,1411.24,47.9,1.067
TRK00053,2022-07-01,26,35145,72871.61,6.51,1,178.59,15.5,0.839
TRK00053,2022-08-01,27,38341,86639.29,6.56,0,0.0,0.0,0.871
TRK00053,2022-09-01,28,32528,71454.26,6.25,0,0.0,0.0,0.933
TRK00053,2022-10-01,27,37378,76701.02,6.51,0,0.0,0.0,0.871
TRK00053,2022-11-01,22,30143,66556.7,6.35,1,1939.38,23.8,0.733
TRK00053,2022-12-01,26,42368,86430.8,6.59,0,0.0,0.0,0.839
TRK00053,2023-01-01,37,51817,110465.26,6.32,0,0.0,0.0,1.194
TRK00053,2023-02-01,24,42658,95421.12,6.38,0,0.0,0.0,0.857
TRK00053,2023-03-01,28,40810,90530.41,6.38,1,2107.67,47.1,0.903
TRK00053,2023-04-01,25,41928,85670.67,6.46,0,0.0,0.0,0.833
TRK00053,2023-05-01,27,34668,79280.2,6.39,1,3646.83,41.1,0.871
TRK00053,2023-06-01,28,38439,87969.23,6.63,0,0.0,0.0,0.933
TRK00053,2023-07-01,23,27909,58995.86,6.61,3,6145.08,58.3,0.742
TRK00053,2023-08-01,30,40793,85946.39,6.34,1,1327.62,11.3,0.968
TRK00053,2023-09-01,35,43959,87927.18,6.64,3,2710.17,84.2,1.167
TRK00053,2023-10-01,21,36011,81000.8,6.55,1,3697.7,4.6,0.677
