driver_id,month,trips_completed,total_miles,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours
DRV00053,2024-07-01,26,33383,68685.45,6.57,5242.7,0.423,6.5
DRV00053,2024-08-01,17,24469,53951.5,6.36,3835.4,0.353,8.2
DRV00053,2024-09-01,19,26304,57916.45,6.58,4042.4,0.632,6.7
DRV00053,2024-10-01,15,28276,58324.19,6.71,4295.4,0.2,7.0
DRV00053,2024-11-01,22,27439,58318.41,6.52,4278.7,0.5,7.3
DRV00053,2024-12-01,6,10126,19439.27,6.63,1511.8,0.667,6.6
DRV00054,2022-01-01,22,33127,70613.2,6.56,5029.5,0.409,6.4
DRV00054,2022-02-01,11,17284,37912.39,6.37,2747.9,0.364,7.3
DRV00054,2022-03-01,16,21433,43864.14,6.6,3246.7,0.312,7.4
DRV00054,2022-04-01,22,29922,62953.46,6.48,4615.5,0.545,7.8
DRV00054,2022-05-01,19,25955,60503.74,6.53,3905.3,0.579,8.1
DRV00054,2022-06-01,20,32752,72250.77,6.5,5098.4,0.45,6.6
DRV00054,2022-07-01,24,29618,63248.95,6.76,4455.7,0.583,6.1
DRV00054,2022-08-01,28,42622,85099.13,6.54,6600.8,0.429,6.4
DRV00054,2022-09-01,17,23154,50661.25,6.44,3617.1,0.471,6.7
DRV00054,2022-10-01,31,46828,103502.32,6.59,7104.5,0.452,7.7
DRV00054,2022-11-01,25,36720,74897.45,6.51,5612.5,0.36,6.3
DRV00054,2022-12-01,17,23599,51493.49,6.39,3713.4,0.471,6.2
DRV00054,2023-01-01,18,25187,52429.57,6.44,3984.2,0.444,7.1
DRV00054,2023-02-01,23,28568,61809.62,6.56,4395.8,0.391,8.1
DRV00054,2023-03-01,21,29978,65873.49,6.39,4651.7,0.429,6.2
DRV00054,2023-04-01,20,24120,48048.7,6.53,3706.9,0.55,7.3
DRV00054,2023-05-01,13,15849,32283.85,6.68,2427.2,0.615,7.9
DRV00054,2023-06-01,24,35864,80905.07,6.49,5663.9,0.458,6.9
DRV00054,2023-07-01,24,40522,89517.09,6.6,6235.4,0.458,7.0
DRV00054,2023-08-01,21,25020,49698.94,6.53,3890.5,0.19,7.4
DRV00054,2023-09-01,18,20920,46074.43,6.33,3371.6,0.444,7.6
DRV00054,2023-10-01,9,16521,39911.01,6.31,2695.0,0.111,7.8
DRV00054,2023-11-01,11,15473,35235.96,6.54,2391.7,0.455,6.3
DRV00054,2023-12-01,21,29139,64853.16,6.59,4488.7,0.381,6.4
DRV00054,2024-01-01,22,30511,60598.43,6.48,4782.2,0.364,6.9
DRV00054,2024-02-01,21,33058,70028.32,6.39,5276.4,0.238,7.9
DRV00054,2024-03-01,13,22939,46024.26,6.48,3494.5,0.615,7.4
DRV00054,2024-04-01,20,27987,61951.95,6.3,4417.4,0.45,6.7
DRV00054,2024-05-01,18,30651,63884.61,6.48,4780.1,0.556,6.6
DRV00054,2024-06-01,19,26794,55496.89,6.81,4014.2,0.368,7.7
DRV00054,2024-07-01,19,29842,61012.17,6.47,4705.2,0.579,7.3
DRV00054,2024-08-01,10,14649,30294.98,6.42,2336.5,0.3,6.7
DRV00054,2024-09-01,24,39268,81127.65,6.31,6363.5,0.333,7.1
DRV00054,2024-10-01,15,25573,56740.93,6.53,3913.6,0.4,6.8
DRV00054,2024-11-01,20,29683,63330.6,6.49,4546.0,0.35,7.5
DRV00054,2024-12-01,21,26407,56137.56,6.38,4238.4,0.571,6.5
DRV00055,2022-01-01,21,29489,63011.27,6.46,4686.1,0.524,6.0
DRV00055,2022-02-01,19,20489,47152.77,6.59,3131.2,0.368,6.8
DRV00055,2022-03-01,16,25206,56608.22,6.78,3695.1,0.625,6.0
DRV00055,2022-04-01,23,29956,65083.33,6.45,4633.4,0.435,6.1
DRV00055,2022-05-01,13,15358,36279.38,6.5,2394.3,0.692,7.3
DRV00055,2022-06-01,25,38915,86957.12,6.31,6297.8,0.48,7.2
DRV00055,2022-07-01,23,32161,66919.86,6.47,5008.9,0.304,6.8
DRV00055,2022-08-01,21,30052,65807.84,6.39,4735.9,0.333,8.0
DRV00055,2022-09-01,16,18919,44016.82,6.35,3006.7,0.438,7.6
DRV00055,2022-10-01,20,23965,49688.13,6.66,3657.5,0.4,6.7
DRV00055,2022-11-01,22,32512,71738.16,6.38,5291.6,0.364,7.5
DRV00055,2022-12-01,21,29555,65176.5,6.44,4626.9,0.429,7.4
DRV00055,2023-01-01,20,36994,72210.76,6.36,5785.0,0.3,6.4
DRV00055,2023-02-01,16,24595,53768.85,6.35,3899.0,0.375,6.1
DRV00055,2023-03-01,18,23729,51264.69,6.49,3641.6,0.5,7.3
DRV00055,2023-04-01,18,25602,54325.39,6.47,3932.0,0.611,7.2
DRV00055,2023-05-01,14,19690,41890.65,6.52,3058.5,0.5,6.7
DRV00055,2023-06-01,19,30179,63992.47,6.41,4758.3,0.316,7.0
DRV00055,2023-07-01,23,37776,87726.21,6.44,5925.6,0.565,7.5
DRV00055,2023-08-01,26,34453,74581.38,6.38,5400.8,0.5,7.2
DRV00055,2023-09-01,18,18915,41852.91,6.35,2976.6,0.278,6.3
DRV00055,2023-10-01,15,21753,51346.67,6.68,3273.9,0.6,6.7
DRV00055,2023-11-01,22,28493,64647.79,6.63,4382.8,0.636,8.0
DRV00055,2023-12-01,19,24049,50645.71,6.47,3834.1,0.421,7.6
DRV00055,2024-01-01,23,38168,82684.6,6.5,5977.8,0.522,6.7
DRV00055,2024-02-01,25,39343,87960.13,6.39,6212.5,0.48,6.6
DRV00055,2024-03-01,15,19926,42286.42,6.54,3034.2,0.267,6.2
DRV00055,2024-04-01,23,37473,80979.46,6.4,5833.4,0.609,6.8
DRV00055,2024-05-01,21,26080,53256.92,6.75,3936.9,0.429,7.0
DRV00055,2024-06-01,11,15897,33379.16,6.59,2460.5,0.455,7.6
DRV00055,2024-07-01,17,27171,55068.16,6.52,4164.1,0.294,7.0
DRV00055,2024-08-01,16,25960,53098.73,6.48,4030.0,0.438,5.7
DRV00055,2024-09-01,12,18786,38313.55,6.77,2764.1,0.5,8.1
DRV00055,2024-10-01,25,38861,73538.27,6.54,5806.0,0.56,8.2
DRV00055,2024-11-01,16,18308,37828.61,6.74,2770.3,0.188,7.9
DRV00055,2024-12-01,16,20829,46095.43,6.56,3209.0,0.5,7.7
DRV00056,2022-01-01,20,33872,72225.65,6.48,5285.7,0.35,7.7
DRV00056,2022-02-01,22,31118,72425.11,6.63,4645.6,0.5,7.4
DRV00056,2022-03-01,16,21941,47776.62,6.35,3556.5,0.375,6.9
DRV00056,2022-04-01,19,37291,87010.08,6.52,5824.2,0.474,7.1
DRV00056,2022-05-01,22,35085,78699.64,6.68,5252.8,0.545,7.0
DRV00056,2022-06-01,22,33850,73417.38,6.4,5430.0,0.455,7.2
DRV00056,2022-07-01,13,18353,39638.63,6.4,2852.4,0.308,7.9
DRV00056,2022-08-01,21,28940,63726.96,6.58,4523.5,0.333,7.0
DRV00056,2022-09-01,23,30909,68755.82,6.6,4756.9,0.435,7.4
DRV00056,2022-10-01,22,36472,77172.29,6.41,5677.4,0.455,7.5
DRV00056,2022-11-01,17,22982,49405.56,6.28,3638.0,0.529,7.3
DRV00056,2022-12-01,14,18823,44203.07,6.5,2909.6,0.643,6.4
DRV00056,2023-01-01,27,35068,81671.11,6.44,5574.5,0.63,7.7
DRV00056,2023-02-01,19,32952,69971.36,6.42,5203.7,0.316,8.3
DRV00056,2023-03-01,17,25387,58300.91,6.4,3965.1,0.471,6.9
DRV00056,2023-04-01,16,21038,40157.15,6.64,3145.6,0.25,7.2
DRV00056,2023-05-01,13,16384,32558.91,6.71,2465.4,0.538,7.6
DRV00056,2023-06-01,21,32936,77490.91,6.51,5084.9,0.476,6.3
DRV00056,2023-07-01,15,15942,36441.68,6.56,2498.0,0.533,6.3
DRV00056,2023-08-01,25,41755,85408.81,6.44,6505.1,0.36,8.1
DRV00056,2023-09-01,17,25145,47931.12,6.45,3960.2,0.471,8.6
DRV00056,2023-10-01,21,28656,52979.36,6.33,4535.2,0.524,6.5
DRV00056,2023-11-01,13,18030,39542.42,6.55,2788.3,0.462,7.3
DRV00056,2023-12-01,10,13915,31586.76,6.28,2207.0,0.4,7.1
DRV00056,2024-01-01,23,29369,64112.14,6.47,4505.8,0.348,6.9
DRV00056,2024-02-01,15,19233,37965.99,6.38,3036.0,0.4,7.5
DRV00056,2024-03-01,26,30870,72230.04,6.54,4704.7,0.538,6.8
DRV00056,2024-04-01,15,18813,41333.41,6.26,3112.5,0.4,7.0
DRV00056,2024-05-01,21,30846,73024.19,6.41,4796.6,0.429,6.9
DRV00056,2024-06-01,18,26704,56206.77,6.67,4129.9,0.389,7.3
DRV00056,2024-07-01,27,29075,65627.11,6.35,4708.8,0.407,6.3
DRV00056,2024-08-01,20,31954,71671.25,6.57,4973.3,0.5,7.3
DRV00056,2024-09-01,20,27553,55743.39,6.2,4467.6,0.4,6.2
DRV00056,2024-10-01,20,20527,45090.45,6.56,3205.8,0.2,7.1
DRV00056,2024-11-01,24,32731,71098.98,6.52,5115.2,0.292,7.0
DRV00056,2024-12-01,18,24636,54055.59,6.62,3775.3,0.333,7.8
DRV00057,2022-01-01,16,23446,48801.46,6.78,3441.1,0.312,7.0
DRV00057,2022-02-01,15,28089,62730.35,6.58,4330.6,0.533,7.6
DRV00057,2022-03-01,16,23158,48200.45,6.3,3636.2,0.562,7.6
DRV00057,2022-04-01,16,22679,49158.22,6.78,3334.1,0.562,6.2
DRV00057,2022-05-01,14,24121,54799.77,6.4,3770.7,0.5,6.2
DRV00057,2022-06-01,14,19001,42733.11,6.26,3005.5,0.5,7.8
DRV00057,2022-07-01,27,36023,78287.99,6.33,5692.3,0.481,6.5
DRV00057,2022-08-01,20,27552,61739.7,6.58,4219.9,0.55,7.0
DRV00057,2022-09-01,14,18664,40835.19,6.55,2881.2,0.429,6.8
DRV00057,2022-10-01,20,27521,60974.26,6.51,4291.6,0.5,6.9
DRV00057,2022-11-01,26,33671,69496.45,6.62,5176.2,0.423,6.6
DRV00057,2022-12-01,14,18565,39164.54,6.72,2779.1,0.5,7.2
DRV00057,2023-01-01,14,20550,41028.12,6.54,3219.8,0.429,6.5
DRV00057,2023-02-01,21,29440,59713.31,6.71,4412.7,0.476,7.0
DRV00057,2023-03-01,18,27464,53824.97,6.65,4272.8,0.389,7.5
DRV00057,2023-04-01,15,19732,45747.72,6.41,3035.3,0.267,6.8
DRV00057,2023-05-01,16,21585,49442.92,6.34,3386.0,0.375,5.8
DRV00057,2023-06-01,13,21163,50465.43,6.63,3256.6,0.462,6.7
DRV00057,2023-07-01,17,25094,53040.2,6.76,3712.5,0.412,6.9
DRV00057,2023-08-01,17,27861,65632.13,6.73,4194.1,0.412,6.1
DRV00057,2023-09-01,23,32831,70257.12,6.47,5076.0,0.522,5.9
DRV00057,2023-10-01,18,27061,60243.33,6.52,4202.4,0.5,7.1
DRV00057,2023-11-01,15,17530,35806.61,6.78,2574.3,0.467,6.4
DRV00057,2023-12-01,19,32343,73678.02,6.5,4979.0,0.316,7.2
DRV00057,2024-01-01,20,27284,53157.45,6.5,4304.2,0.6,7.8
DRV00057,2024-02-01,23,31781,71358.25,6.4,5007.3,0.304,7.3
DRV00057,2024-03-01,15,26465,59219.08,6.72,4001.0,0.267,7.4
DRV00057,2024-04-01,20,30487,62686.8,6.25,4870.9,0.45,7.4
DRV00057,2024-05-01,12,18451,36807.3,6.74,2739.0,0.583,7.1
DRV00057,2024-06-01,20,23372,51102.89,6.43,3607.3,0.5,7.3
DRV00057,2024-07-01,14,20360,45779.11,6.51,3141.4,0.429,6.6
DRV00057,2024-08-01,13,16951,38641.38,6.45,2641.3,0.538,8.5
DRV00057,2024-09-01,17,23676,52114.33,6.4,3725.3,0.294,7.4
DRV00057,2024-10-01,18,21999,47568.33,6.48,3465.3,0.5,6.7
DRV00057,2024-11-01,20,29566,66745.06,6.57,4509.9,0.7,7.2
DRV00057,2024-12-01,25,35838,83210.66,6.8,5330.1,0.48,5.6
DRV00058,2022-01-01,22,34371,73259.1,6.39,5544.3,0.5,7.5
DRV00058,2022-02-01,24,37209,79848.59,6.31,5885.4,0.458,7.1
DRV00058,2022-03-01,26,40609,87372.93,6.51,6454.2,0.654,4.9
DRV00058,2022-04-01,15,22276,42753.12,6.59,3372.7,0.333,8.0
DRV00058,2022-05-01,19,30075,68638.17,6.67,4532.0,0.474,7.4
DRV00058,2022-06-01,20,30353,65761.24,6.5,4694.1,0.4,6.4
DRV00058,2022-07-01,18,29956,64440.63,6.61,4584.6,0.444,6.5
DRV00058,2022-08-01,17,23337,51301.47,6.63,3502.7,0.412,7.1
DRV00058,2022-09-01,15,25277,53122.51,6.4,4030.5,0.667,7.2
DRV00058,2022-10-01,12,16053,37976.54,6.51,2514.2,0.583,7.8
DRV00058,2022-11-01,12,18032,39804.06,6.28,2882.7,0.417,7.2
DRV00058,2022-12-01,8,10028,22044.62,6.22,1648.3,0.25,6.5
DRV00058,2023-01-01,24,34041,77084.36,6.53,5342.4,0.333,7.2
DRV00058,2023-02-01,13,15436,34711.14,6.55,2356.9,0.538,6.4
DRV00058,2023-03-01,21,29982,62435.59,6.76,4473.1,0.524,6.6
DRV00058,2023-04-01,23,38573,79856.04,6.37,6061.6,0.478,6.5
DRV00058,2023-05-01,17,20028,41988.12,6.49,3116.6,0.471,6.8
DRV00058,2023-06-01,19,25837,52668.67,6.75,3785.3,0.579,7.1
DRV00058,2023-07-01,15,22062,47435.85,6.4,3519.0,0.067,5.3
DRV00058,2023-08-01,11,14021,28944.65,6.56,2183.1,0.636,7.4
DRV00058,2023-09-01,19,32722,71313.38,6.5,5078.5,0.421,7.4
DRV00058,2023-10-01,18,22728,51903.62,6.42,3548.7,0.333,5.7
DRV00058,2023-11-01,21,23119,49270.53,6.43,3562.4,0.333,7.6
DRV00058,2023-12-01,21,31373,60976.83,6.37,5042.5,0.524,7.3
DRV00058,2024-01-01,21,26882,62555.28,6.4,4230.8,0.619,7.5
DRV00058,2024-02-01,15,20739,45274.77,6.23,3393.8,0.333,7.2
DRV00058,2024-03-01,21,22318,46587.53,6.58,3451.8,0.476,6.6
DRV00058,2024-04-01,16,20871,45550.19,6.29,3279.3,0.375,7.7
DRV00058,2024-05-01,25,37284,83493.25,6.37,5917.6,0.52,7.1
DRV00058,2024-06-01,23,35793,74446.47,6.6,5457.9,0.391,7.8
DRV00058,2024-07-01,18,21508,48268.57,6.5,3423.9,0.278,6.5
DRV00058,2024-08-01,17,25888,58359.16,6.55,3986.0,0.294,6.0
DRV00058,2024-09-01,19,25896,52360.39,6.29,4176.0,0.474,6.9
DRV00058,2024-10-01,19,24139,56236.24,6.68,3626.6,0.526,6.4
DRV00058,2024-11-01,20,23244,49984.45,6.69,3624.9,0.35,6.5
DRV00058,2024-12-01,16,26328,58289.43,6.7,3915.6,0.5,7.6
DRV00059,2022-01-01,17,28932,64524.53,6.65,4357.3,0.235,7.4
DRV00059,2022-02-01,17,25912,54537.14,6.1,4288.1,0.588,7.6
DRV00059,2022-03-01,23,31763,70701.66,6.54,4915.1,0.391,7.6
DRV00059,2022-04-01,21,33121,77694.38,6.76,4876.6,0.476,7.3
DRV00059,2022-05-01,21,26565,63050.46,6.67,3989.6,0.429,6.8
DRV00059,2022-06-01,10,15026,33283.3,6.39,2381.4,0.6,6.2
DRV00059,2022-07-01,14,21454,40635.74,6.63,3242.2,0.429,7.4
DRV00059,2022-08-01,17,18123,39452.92,6.63,2690.0,0.353,7.7
DRV00059,2022-09-01,28,42143,81601.45,6.22,6771.1,0.357,7.3
DRV00059,2022-10-01,19,22128,45833.92,6.46,3423.2,0.368,6.3
DRV00059,2022-11-01,18,29183,68241.48,6.54,4491.7,0.611,6.4
DRV00059,2022-12-01,19,25910,50413.85,6.42,4154.9,0.474,6.4
DRV00059,2023-01-01,23,30085,70668.78,6.51,4660.9,0.478,6.0
DRV00059,2023-02-01,18,31556,67843.5,6.25,5027.7,0.444,7.0
DRV00059,2023-03-01,17,31388,57594.25,6.47,4845.0,0.294,7.5
DRV00059,2023-04-01,27,40236,83723.91,6.44,6409.8,0.37,7.0
DRV00059,2023-05-01,26,38266,81283.03,6.52,5850.4,0.5,7.3
DRV00059,2023-06-01,21,33056,72018.85,6.68,4961.3,0.429,6.7
DRV00059,2023-07-01,19,26516,61741.89,6.31,4258.6,0.474,7.0
DRV00059,2023-08-01,20,31533,76722.34,6.45,4937.2,0.45,7.6
DRV00059,2023-09-01,18,20533,46582.47,6.51,3127.9,0.5,7.8
DRV00059,2023-10-01,20,31593,64033.04,6.58,4863.0,0.45,7.9
DRV00059,2023-11-01,24,27440,55783.16,6.6,4207.4,0.583,5.6
DRV00059,2023-12-01,16,32324,79091.37,6.19,5273.3,0.375,7.5
DRV00059,2024-01-01,25,27600,58273.14,6.53,4212.5,0.36,7.1
DRV00059,2024-02-01,18,25453,53907.58,6.66,3800.9,0.556,7.0
DRV00059,2024-03-01,15,19800,41566.52,6.68,3034.2,0.733,7.6
DRV00059,2024-04-01,22,38587,85928.34,6.5,6011.3,0.364,7.5
DRV00059,2024-05-01,18,27197,59819.2,6.7,4042.7,0.611,7.8
DRV00059,2024-06-01,28,32314,68993.66,6.46,5075.1,0.536,7.4
DRV00059,2024-07-01,23,35430,78144.14,6.47,5538.2,0.304,6.7
DRV00059,2024-08-01,17,29441,65096.31,6.59,4494.1,0.765,7.8
DRV00059,2024-09-01,23,29185,65428.32,6.6,4457.0,0.435,6.9
DRV00059,2024-10-01,27,35545,76627.49,6.65,5395.2,0.407,6.8
DRV00059,2024-11-01,17,34539,71507.95,6.63,5220.5,0.471,5.0
DRV00059,2024-12-01,23,34967,72706.53,6.62,5297.1,0.348,6.2
DRV00060,2022-01-01,21,31895,67584.41,6.4,4945.7,0.571,7.8
DRV00060,2022-02-01,19,21327,44647.83,6.5,3320.8,0.263,7.6
DRV00060,2022-03-01,16,24732,50025.26,6.52,3769.8,0.625,7.0
DRV00060,2022-04-01,13,13478,24608.26,6.51,2107.0,0.615,5.5
DRV00060,2022-05-01,15,22834,49708.13,6.47,3575.0,0.267,7.5
DRV00060,2022-06-01,19,24511,54905.58,6.74,3774.6,0.421,7.2
DRV00060,2022-07-01,15,22564,45963.27,6.63,3466.3,0.467,5.7
DRV00060,2022-08-01,11,12544,27769.84,6.45,1961.2,0.636,8.5
DRV00060,2022-09-01,21,29489,61755.47,6.28,4765.9,0.429,6.1
DRV00060,2022-10-01,19,29809,67244.91,6.3,4793.4,0.474,5.8
DRV00060,2022-11-01,23,35944,81622.59,6.48,5620.4,0.522,7.1
DRV00060,2022-12-01,14,18056,35638.08,6.51,2825.8,0.5,7.4
DRV00060,2023-01-01,18,27766,59457.18,6.44,4384.2,0.444,6.7
DRV00060,2023-02-01,16,17882,38203.65,6.69,2699.5,0.25,7.4
DRV00060,2023-03-01,19,26818,56358.32,6.4,4220.1,0.579,8.4
DRV00060,2023-04-01,17,24899,53289.44,6.48,3886.2,0.765,6.9
DRV00060,2023-05-01,19,29468,68750.54,6.37,4717.0,0.526,7.5
DRV00060,2023-06-01,15,19916,45792.15,6.61,3036.6,0.4,6.7
DRV00060,2023-07-01,18,26682,61804.67,6.43,4159.6,0.667,5.7
DRV00060,2023-08-01,19,25760,49388.88,6.42,4028.7,0.421,6.2
DRV00060,2023-09-01,24,29417,68716.85,6.45,4579.7,0.417,6.9
DRV00060,2023-10-01,26,45683,95673.62,6.53,6972.1,0.346,6.2
DRV00060,2023-11-01,22,33475,73364.11,6.44,5284.3,0.455,7.5
DRV00060,2023-12-01,17,21034,51137.93,6.55,3238.9,0.412,7.8
DRV00060,2024-01-01,28,37177,75742.01,6.46,5900.1,0.393,7.5
DRV00060,2024-02-01,16,16625,33750.56,6.57,2578.4,0.375,6.6
DRV00060,2024-03-01,24,36390,81236.44,6.59,5528.3,0.333,7.4
DRV00060,2024-04-01,13,21034,45586.64,6.48,3257.4,0.538,7.8
DRV00060,2024-05-01,19,25940,50844.04,6.54,4020.3,0.474,7.2
DRV00060,2024-06-01,14,21363,45705.62,6.68,3249.8,0.714,7.0
DRV00060,2024-07-01,20,28890,64359.16,6.53,4433.4,0.4,7.4
DRV00060,2024-08-01,18,24225,55418.1,6.28,3897.5,0.611,6.8
DRV00060,2024-09-01,17,20609,46250.05,6.42,3199.5,0.412,6.3
DRV00060,2024-10-01,19,22166,45645.15,6.57,3394.5,0.526,6.7
DRV00060,2024-11-01,14,23500,51143.48,6.41,3694.0,0.5,6.8
DRV00060,2024-12-01,24,36997,78899.86,6.25,6017.2,0.5,6.9
DRV00061,2022-01-01,22,25986,50985.65,6.31,4162.0,0.409,7.6
DRV00061,2022-02-01,11,13193,26844.9,6.56,2012.4,0.727,6.9
DRV00061,2022-03-01,22,32659,71979.04,6.36,5193.3,0.273,7.8
DRV00061,2022-04-01,20,28183,57364.09,6.6,4343.6,0.5,7.3
DRV00061,2022-05-01,24,32603,70160.66,6.59,4948.2,0.542,8.0
DRV00061,2022-06-01,19,26360,58243.77,6.1,4350.0,0.526,7.7
DRV00061,2022-07-01,18,27751,60637.05,6.75,4167.9,0.5,6.7
DRV00061,2022-08-01,16,18144,40510.79,6.73,2664.5,0.375,6.1
DRV00061,2022-09-01,18,20679,46600.85,6.67,3128.5,0.333,6.9
DRV00061,2022-10-01,27,36753,79980.84,6.61,5576.2,0.481,7.9
DRV00061,2022-11-01,17,23682,50435.09,6.75,3538.3,0.412,6.6
DRV00061,2022-12-01,15,20841,46175.02,6.57,3239.3,0.467,7.2
DRV00061,2023-01-01,12,14942,31649.52,6.25,2415.3,0.25,6.8
DRV00061,2023-02-01,20,30468,64223.03,6.55,4665.5,0.45,7.8
DRV00061,2023-03-01,27,42386,89971.6,6.59,6483.3,0.333,7.5
DRV00061,2023-04-01,20,25906,57415.37,6.41,4076.5,0.25,5.7
DRV00061,2023-05-01,15,25645,56176.15,6.67,3869.2,0.467,8.1
DRV00061,2023-06-01,19,30712,68196.31,6.54,4737.2,0.421,6.5
DRV00061,2023-07-01,23,32021,66969.62,6.48,4913.8,0.391,7.5
DRV00061,2023-08-01,14,24418,49497.66,6.64,3650.4,0.286,6.9
DRV00061,2023-09-01,19,24335,55547.95,6.55,3682.9,0.421,6.6
DRV00061,2023-10-01,18,25246,53670.78,6.52,3902.3,0.444,7.5
DRV00061,2023-11-01,14,18581,39426.1,6.41,2881.6,0.214,7.2
DRV00061,2023-12-01,16,24081,53467.17,6.6,3613.3,0.438,6.2
DRV00061,2024-01-01,23,30137,64272.39,6.66,4527.3,0.522,6.7
DRV00061,2024-02-01,17,20151,45790.58,6.7,2991.6,0.471,7.4
DRV00061,2024-03-01,17,21040,41952.78,6.5,3299.6,0.412,7.2
DRV00061,2024-04-01,18,23961,50839.95,6.8,3471.8,0.5,7.9
DRV00061,2024-05-01,21,30416,68748.46,6.57,4617.4,0.19,6.3
DRV00061,2024-06-01,15,12277,25460.29,6.6,1844.4,0.6,6.7
DRV00061,2024-07-01,21,28656,58605.9,6.59,4421.8,0.333,8.1
DRV00061,2024-08-01,20,21806,44730.69,6.24,3456.5,0.4,6.8
DRV00061,2024-09-01,20,29836,63919.41,6.39,4695.0,0.3,6.2
DRV00061,2024-10-01,18,29613,62789.7,6.44,4662.4,0.611,7.0
DRV00061,2024-11-01,21,30234,66952.39,6.56,4663.5,0.476,6.4
DRV00061,2024-12-01,21,35688,77141.1,6.66,5374.0,0.571,6.4
DRV00062,2022-01-01,26,34273,74148.71,6.48,5389.0,0.654,7.7
DRV00062,2022-02-01,28,40075,84825.44,6.4,6340.2,0.464,7.5
DRV00062,2022-03-01,22,29161,61166.74,6.39,4626.8,0.455,6.9
DRV00062,2022-04-01,23,31431,68943.61,6.48,5013.7,0.348,7.5
DRV00062,2022-05-01,13,18985,43805.04,6.35,3004.9,0.385,6.1
DRV00062,2022-06-01,22,34622,79102.58,6.51,5283.6,0.591,6.8
DRV00062,2022-07-01,21,27021,56218.47,6.72,4017.2,0.476,7.8
DRV00062,2022-08-01,20,30538,64032.68,6.41,4808.8,0.4,7.5
DRV00062,2022-09-01,13,21352,42709.75,6.36,3336.7,0.538,7.5
DRV00062,2022-10-01,17,26054,55246.1,6.42,4135.0,0.412,6.5
DRV00062,2022-11-01,17,19104,41466.44,6.48,3013.0,0.471,6.9
DRV00062,2022-12-01,22,27858,60335.45,6.46,4409.9,0.318,7.9
DRV00062,2023-01-01,21,28721,60117.34,6.69,4252.3,0.429,7.2
DRV00062,2023-02-01,16,22320,52898.43,6.6,3457.6,0.375,6.9
DRV00062,2023-03-01,17,22512,50664.28,6.66,3437.4,0.353,7.6
DRV00062,2023-04-01,15,18006,36749.57,6.45,2866.5,0.133,6.9
DRV00062,2023-05-01,19,26251,58873.52,6.41,4154.8,0.421,7.3
DRV00062,2023-06-01,18,31687,67787.21,6.44,5061.8,0.611,7.1
DRV00062,2023-07-01,17,27981,66870.55,6.91,4064.0,0.471,6.7
DRV00062,2023-08-01,16,17661,36240.21,6.53,2734.1,0.312,8.2
DRV00062,2023-09-01,16,22268,48795.0,6.73,3344.4,0.375,6.4
DRV00062,2023-10-01,21,30197,64446.89,6.53,4657.4,0.571,7.0
DRV00062,2023-11-01,18,32096,67399.11,6.45,5093.9,0.556,6.3
DRV00062,2023-12-01,16,26668,62969.08,6.22,4295.6,0.5,7.7
DRV00062,2024-01-01,11,18564,44811.37,6.55,2835.0,0.364,6.9
DRV00062,2024-02-01,22,36671,80295.65,6.47,5706.7,0.227,6.6
DRV00062,2024-03-01,33,37764,77136.51,6.52,5945.9,0.545,6.0
DRV00062,2024-04-01,24,33899,77143.03,6.62,5203.7,0.417,7.0
DRV00062,2024-05-01,17,20980,43949.71,6.71,3157.7,0.412,7.4
DRV00062,2024-06-01,20,32816,71090.59,6.74,4784.6,0.4,6.9
DRV00062,2024-07-01,13,17470,35619.11,6.46,2741.0,0.615,6.1
DRV00062,2024-08-01,20,24970,52973.93,6.44,3904.9,0.4,7.4
DRV00062,2024-09-01,16,24958,51029.86,6.56,3816.3,0.438,5.3
DRV00062,2024-10-01,23,29207,60291.58,6.65,4411.3,0.522,8.3
DRV00062,2024-11-01,27,41572,80073.59,6.34,6673.3,0.444,7.2
DRV00062,2024-12-01,18,20391,45529.53,6.55,3196.1,0.778,6.4
DRV00063,2022-01-01,18,22853,49536.57,6.78,3402.3,0.444,6.4
DRV00063,2022-02-01,18,27369,58850.19,6.5,4216.4,0.333,6.5
DRV00063,2022-03-01,17,19359,38396.25,6.48,2993.9,0.588,6.7
DRV00063,2022-04-01,20,27901,61618.94,6.46,4416.0,0.6,6.8
DRV00063,2022-05-01,22,34674,75725.13,6.53,5375.1,0.409,7.8
DRV00063,2022-06-01,20,30436,61445.99,6.7,4585.9,0.35,7.0
DRV00063,2022-07-01,28,43413,93147.05,6.53,6841.4,0.536,7.9
DRV00063,2022-08-01,17,25122,57387.33,6.3,4027.2,0.588,6.1
DRV00063,2022-09-01,15,19132,39866.56,6.39,2990.4,0.333,6.8
DRV00063,2022-10-01,24,26307,58191.95,6.58,4012.0,0.5,7.7
DRV00063,2022-11-01,25,40741,83984.6,6.47,6334.3,0.32,7.1
DRV00063,2022-12-01,13,17399,33612.66,6.37,2727.8,0.385,6.6
DRV00063,2023-01-01,19,32590,71179.88,6.48,5057.7,0.421,6.3
DRV00063,2023-02-01,18,20098,45503.11,6.37,3151.6,0.278,6.3
DRV00063,2023-03-01,15,21357,44866.2,6.21,3591.6,0.4,6.1
DRV00063,2023-04-01,22,24984,52210.29,6.49,3948.8,0.455,6.9
DRV00063,2023-05-01,15,18527,37950.37,6.46,2863.5,0.733,7.1
DRV00063,2023-06-01,20,25870,52667.18,6.7,3860.2,0.45,5.8
